Rank,Player Name,Player ID,Games Played,Total Tackles,Assists,Defensive sacks,Defensive Sack Yards,Fumbles Forced,Passes Defensed,Def. Interceptions,Def. Inceptions Touchdowns,Tackles for Loss,Defender Blitz,Quarterback Hits,Defensive Knockdowns,Defensive Hurries,Player Individual Pressures,Defensive Snaps (player totals)
172t,Josh Woods,6393e0e94e48fdec9c19db29,11,61,28,0.5,3,1,29,1,0,0,0,2,12,1,0,1,2,567
182t,Tyson Campbell,6393dd89c7099552f7470df6,11,60,19,0,0,1,62,5,1,0,0,2,1,0,0,0,0,588
182t,Zach Allen,6393e007c7099552f74755a6,17,60,33,5,44.5,1,1,1,0,0,0,8,0,24,13,7,27,909
182t,D.J. Wonnum,6393de9e4e48fdec9c19654d,15,60,29,8,54.5,0,8,6,0,0,0,7,48,15,4,8,21,823
182t,Nick Bolton,6393dd88c7099552f7470d29,8,60,22,0,0,0,32,3,1,0,0,1,23,1,1,1,2,438
182t,Tashaun Gipson Sr.,6396545b215be9feb896b057,16,60,19,1,9,0,27,3,1,0,0,3,9,1,0,0,1,968
187t,Martin Emerson Jr.,6391050b63b0801348babdcc,16,59,14,0,0,0,79,14,4,0,0,1,0,0,0,0,0,855
187t,Donte Jackson,6393e0cac7099552f747ab2e,16,59,10,0,0,1,67,5,0,0,0,5,2,0,0,0,0,900
187t,Jack Sanborn,639105334241d1eb7fab9091,17,59,22,1,5,0,26,2,1,0,0,7,16,1,0,2,3,411
190t,Sam Hubbard,6393e0eb4e48fdec9c19dc77,15,58,20,6,38,0,5,0,0,0,0,7,3,17,11,5,22,711
190t,Isaiah Oliver,6393e10673e62c17f2618503,17,58,19,0,0,0,50,2,1,0,0,2,19,3,3,0,3,500
190t,Willie Gay,6393dea74e48fdec9c1968b2,16,58,14,1,13,1,29,4,1,0,0,4,37,3,2,2,5,622
193t,Samson Ebukam,6393e12f73e62c17f26191a3,17,57,18,9.5,66.5,3,8,1,0,0,0,10,10,17,8,3,21,703
193t,Kobie Turner,6526d3af14f02fc45f542608,17,57,28,9,77.5,0,2,2,0,0,0,8,0,16,5,4,20,692
193t,Sauce Gardner,6391054863b0801348bad192,16,57,16,0,0,1,55,11,0,0,0,2,2,0,0,0,0,1047
193t,Sean Murphy-Bunting,6393e0184e48fdec9c19a381,14,57,15,0,0,2,69,8,2,0,0,3,4,0,0,1,1,838
193t,Henry To'oTo'o,6526d3785906546d2e988c24,14,57,26,0,0,1,33,2,0,0,0,2,15,1,1,3,4,430
193t,Tracy Walker III,6393e0ee73e62c17f2617bb0,17,57,17,1,8,1,30,2,0,0,0,1,8,3,2,2,5,538
193t,Alex Highsmith,6393deb873e62c17f261045f,17,57,23,7,44.5,2,11,3,2,1,0,8,61,18,11,7,26,903
193t,Montez Sweat,6393dfd2c7099552f747387b,17,57,19,12.5,78.5,3,1,4,0,0,0,14,0,25,13,11,40,761
193t,Byron Murphy Jr.,6393e015c7099552f7475ef0,14,57,14,0,0,1,101,13,3,0,0,4,13,0,0,0,0,903
193t,Chidobe Awuzie,6393e19d4e48fdec9c1a12c7,15,57,14,0,0,1,57,6,0,0,0,2,2,0,0,0,0,721
193t,Khalen Saunders,6393e0256dadddc838240c5e,17,57,33,0,0,0,0,1,0,0,0,1,0,2,2,0,2,520
193t,Leo Chenal,639105334241d1eb7fab90c7,17,57,25,3,17,0,19,1,0,0,0,8,24,7,4,4,11,445
193t,Darius Slay,639653e632e0836ab49da582,12,57,9,0,0,0,80,14,2,1,0,1,0,0,0,0,0,802
206t,Justin Madubuike,6393dea6ffee7578cffb4480,17,56,18,13,89.5,2,3,0,0,0,0,12,0,33,16,3,33,752
206t,Davon Godchaux,6393e1574e48fdec9c1a0460,17,56,32,0,0,0,1,0,0,0,0,2,0,1,1,3,4,681
206t,Nick Scott,6393dff173e62c17f2613ed0,17,56,22,0,0,0,33,0,0,0,0,1,22,1,1,1,2,566
206t,Calais Campbell,63966f860e5a072d769cc1ca,17,56,24,6.5,29,1,3,1,0,0,1,10,0,17,10,7,24,710
210t,Jerry Jacobs,6393dd90c7099552f7471416,15,55,6,0,0,0,82,8,3,0,0,2,4,1,1,1,2,740
210t,Marcus Williams,6393e19d6dadddc83824639f,11,55,20,0,0,0,37,8,1,0,0,1,1,0,0,0,0,632
210t,Jermaine Johnson,63910550219d1455f3e00700,17,55,19,7.5,50,1,5,7,1,1,0,11,26,16,7,9,25,745
213t,Deatrich Wise Jr.,6393e15a6dadddc838244722,16,54,32,4.5,50,1,1,1,0,0,0,3,1,6,1,7,13,610
213t,Cole Holcomb,6393e00dc7099552f74758a1,8,54,23,0,0,2,19,2,0,0,0,4,37,2,2,0,2,442
213t,Christian Benford,639105a24241d1eb7fababb9,15,54,11,0,0,2,62,10,2,0,0,3,2,0,0,0,0,820
213t,Jarran Reed,6396389974bd36db118b3c6f,16,54,27,7,46,1,3,2,0,0,0,7,0,12,5,9,21,808
213t,James Bradberry,639639158850e971e42c3376,16,54,15,0,0,0,101,13,1,0,0,0,3,0,0,0,0,1041
213t,Micah Hyde,639653f932e0836ab49db388,14,54,17,0,0,0,37,7,2,0,0,1,16,1,1,0,1,790
213t,David Mayo,6396394574bd36db118b5cee,17,54,20,2,9,0,23,0,0,0,0,6,11,2,0,1,3,350
220t,Darious Williams,6393e0d9c7099552f747b437,17,53,9,0,0,2,100,19,4,1,0,3,1,0,1,0,1,1035
220t,Nick Bosa,6393dff46dadddc83823ff9b,17,53,19,10.5,62.5,2,5,4,0,0,0,16,5,35,21,9,44,814
220t,Tuli Tuipulotu,6526d352a78ccf43a2e56894,17,53,16,4.5,37.5,2,10,1,0,0,0,8,28,12,6,11,22,851
220t,Riq Woolen,63910523219d1455f3dfed2c,16,53,11,0,0,0,71,11,2,0,0,1,1,0,0,0,0,939
220t,P.J. Locke,6393dfe54e48fdec9c1992ab,12,53,20,3,34,2,35,5,1,0,0,2,9,3,0,0,3,537
220t,Aaron Donald,6396539c57b9fbc69ebbb08b,16,53,25,8,44.5,0,1,3,0,0,0,16,0,23,14,8,31,858
220t,Kareem Jackson,6396554f215be9feb896d866,10,53,16,0,0,0,25,3,2,0,0,0,1,0,0,0,0,519
220t,Daron Payne,6393e0cbc7099552f747acd2,17,53,21,4,24.5,2,2,4,0,0,0,13,1,11,4,4,13,918
220t,Dexter Lawrence II,6393e00bc7099552f7475792,16,53,21,4.5,36.5,0,1,2,0,0,0,7,0,21,14,5,25,708
220t,Marco Wilson,6393dd8bc7099552f7470ee9,16,53,12,0,0,0,65,4,0,0,0,0,1,0,0,0,0,703
220t,Juan Thornhill,6393e0104e48fdec9c199e49,11,53,13,0,0,0,30,1,0,0,0,0,4,2,2,0,2,601
220t,Krys Barnes,6393dee86dadddc83823d77b,16,53,20,0,0,0,19,6,1,0,0,3,5,1,1,0,1,407
220t,Jonathan Allen,6393e15a73e62c17f261a1e8,16,53,23,5.5,24,0,4,1,0,0,0,10,0,19,11,5,22,864
220t,Quentin Lake,6391055b63b0801348badb65,14,53,11,0,0,0,51,6,0,0,0,1,14,0,0,1,1,447
234t,Shaquil Barrett,6396536d32e0836ab49d8185,16,52,19,4.5,32.5,3,18,2,1,1,0,3,34,9,8,6,19,649
234t,Travon Walker,63910517219d1455f3dfe877,17,52,25,10,77.5,0,10,2,0,0,0,10,49,19,7,11,30,870
234t,Jourdan Lewis,6393e17a73e62c17f261a61e,16,52,16,0,0,3,71,5,1,0,0,2,7,0,0,0,0,727
234t,Jonathan Greenard,6393dea24e48fdec9c19662e,15,52,16,12.5,104.5,1,3,2,0,0,0,15,18,22,9,9,32,628
234t,Kwity Paye,6393ddb3ffee7578cffb2120,16,52,21,8.5,40,2,4,0,0,0,0,8,4,9,2,6,17,699
234t,Boye Mafe,63910537219d1455f3dff75f,16,52,17,9,65,1,8,6,0,0,0,9,14,16,8,8,25,808
234t,Carlton Davis III,6393e0cbc7099552f747ac23,12,52,12,0,0,0,83,9,2,0,0,0,2,0,0,0,0,709
234t,Ahkello Witherspoon,6393e19d4e48fdec9c1a12c3,17,52,9,0,0,0,106,14,3,0,0,3,1,0,0,0,0,1053
242t,Kamu Grugier-Hill,6396387674bd36db118b2ac2,17,51,25,1,7,0,21,2,1,0,0,2,7,1,0,0,1,402
242t,Talanoa Hufanga,6393ddd173e62c17f260ec36,10,51,13,0,0,0,19,3,3,0,0,1,9,2,1,1,2,575
242t,Mike Edwards,6393dfcdc7099552f74735df,17,51,19,1,10,0,31,5,1,0,0,2,6,1,0,0,1,616
242t,Ed Oliver,6393e0046dadddc8382405e8,16,51,17,9.5,64,1,1,3,1,0,0,14,0,16,5,3,19,729
242t,B.J. Hill,6393e0fe4e48fdec9c19e96a,17,51,25,4.5,27,0,1,5,2,0,0,2,0,21,14,3,23,773
242t,Aidan Hutchinson,639105394241d1eb7fab94fb,17,51,15,11.5,98.5,3,3,7,1,0,0,14,1,33,21,29,62,982
248t,Jimmie Ward,639653ab215be9feb8968b8c,10,50,17,0,0,1,34,3,1,0,0,0,4,0,0,0,0,504
248t,Darnell Savage,6393dff173e62c17f2613fb2,10,50,15,0,0,0,23,1,0,0,0,1,3,0,0,1,1,557
248t,Mike Danna,6393deca6dadddc83823cad3,16,50,18,6.5,34,0,4,3,0,0,0,7,1,13,5,9,21,740
248t,Keanu Neal,6396389674bd36db118b3a19,9,50,17,0,0,0,34,2,1,0,0,1,10,0,1,0,1,426
248t,Michael Carter II,6393ddc773e62c17f260e7a1,15,50,13,0,0,1,62,9,0,0,0,1,13,1,1,3,4,669
248t,DJ Turner II,6526d385a78ccf43a2e5774c,17,50,10,1,5,0,69,7,0,0,0,2,0,1,0,0,1,824
248t,Brian Burns,6393e0076dadddc8382407cd,16,50,18,8,56,1,15,2,0,0,0,16,35,18,11,2,21,812
248t,Malik Hooker,6393e17bc7099552f747dcfd,16,50,23,0,0,1,23,3,1,0,0,1,4,0,0,0,0,818
248t,Amik Robertson,6393deb2ffee7578cffb4b3b,17,50,12,1,5,1,66,6,2,0,0,2,4,1,0,0,1,673
248t,David Onyemata,6526d3985906546d2e98926e,14,50,25,4,22.5,2,2,3,0,0,0,6,0,16,11,5,21,592
248t,Ja'Quan McMillian,63910549219d1455f3e00075,16,50,14,2,15,2,66,5,2,0,0,7,19,3,1,0,3,667
248t,Nathan Shepherd,6526d39b5906546d2e989552,17,50,23,3.5,21.5,0,0,0,0,0,0,4,0,8,3,4,11,588
248t,DeMarcus Lawrence,6396536c215be9feb896835b,17,50,21,4,25,1,5,6,0,0,0,10,2,8,4,6,14,603
248t,Denico Autry,63965368215be9feb8968184,17,50,20,11.5,87.5,2,2,4,0,0,0,12,0,17,3,8,24,766
248t,Kayvon Thibodeaux,63910564219d1455f3e01111,17,50,24,11.5,93,3,11,4,0,0,0,12,98,16,4,18,35,980
248t,Cam Taylor-Britt,639105334241d1eb7fab8f84,12,50,10,0,0,1,67,11,4,1,0,1,0,0,0,1,1,652
264t,Justin Jones,6393e0fe4e48fdec9c19e9bb,17,49,20,4.5,37,0,4,4,0,0,0,10,0,17,12,5,22,737
264t,Greg Newsome II,6393ddafffee7578cffb1c8f,14,49,15,0.5,2.5,0,67,14,2,1,0,4,14,1,0,1,2,768
264t,Terell Smith,6526d3c9a78ccf43a2e57f76,12,49,12,0,0,1,46,6,0,0,0,3,0,0,0,0,0,375
264t,T.J. Slaton,6393dd8bc7099552f7470ecf,17,49,27,0,0,0,0,2,0,0,0,2,0,2,1,3,4,622
264t,Dre'Mont Jones,6393dff46dadddc83823ff77,17,49,23,4.5,23,0,3,0,0,0,0,5,4,12,7,8,20,762
264t,Jonah Williams,6393df0073e62c17f26124fd,17,49,29,2,21,0,0,1,0,0,0,4,0,4,2,3,7,591
264t,Derion Kendrick,63910517219d1455f3dfe81e,17,49,8,0,0,0,77,10,1,0,0,3,1,0,0,0,0,852
271t,Bilal Nichols,6393e08973e62c17f2614977,17,48,23,1.5,3,0,4,1,0,0,0,4,0,2,1,0,3,615
271t,Marshon Lattimore,6393e17bc7099552f747dd01,10,48,9,0,0,0,47,8,1,0,0,2,0,0,0,0,0,619
271t,Jamal Adams,6393e1574e48fdec9c1a0444,9,48,14,0,0,0,31,2,0,0,0,7,22,2,3,3,6,517
271t,Preston Smith,6396392340970877a4312a24,17,48,20,8,44,2,4,4,0,0,0,4,56,21,10,4,23,726
275t,Jonathan Jones,6396389774bd36db118b3b8a,14,47,8,0,0,0,56,7,0,0,0,0,1,0,0,0,0,720
275t,Troy Hill,6396395e8850e971e42c48b9,16,47,18,0,0,1,55,6,1,1,0,3,13,0,1,1,2,492
275t,George Karlaftis,639105344241d1eb7fab9188,16,47,18,10.5,55.5,1,7,3,0,0,0,7,1,17,4,18,35,750
275t,Dante Stills,6526d3a32fa16ce9e616140f,15,47,29,3.5,25,0,3,0,0,0,0,5,0,5,1,2,7,533
275t,Tavierre Thomas,6526d3775906546d2e988b3d,9,47,21,0,0,2,33,1,0,0,0,2,12,0,0,0,0,350
280t,Osa Odighizuwa,6393ddd273e62c17f260ed7d,17,46,20,3,18,0,2,0,0,0,0,9,0,13,10,1,14,629
280t,Desmond King,6393e177c7099552f747db6b,10,46,25,1,7,0,24,2,0,0,0,5,9,2,1,0,2,308
280t,Kristian Fulton,6393dea373e62c17f260fb44,12,46,9,0,0,0,49,5,0,0,0,2,0,0,0,0,0,643
280t,Kevin Strong,6393dfdf4e48fdec9c198d62,14,46,21,2.5,25,0,1,1,0,0,0,5,0,3,0,3,6,467
280t,Austin Johnson,639638b8071a18e16babf34c,17,46,22,0,0,1,3,2,0,0,0,2,1,1,1,1,2,642
280t,Brandon Jones,6393debb73e62c17f261072c,16,46,12,0,0,1,16,4,2,0,0,2,4,1,1,0,1,461
280t,D.J. Jones,6393e15a6dadddc838244634,16,46,16,2,23,3,4,0,0,0,0,5,0,4,2,0,4,565
280t,Jonathan Ledbetter,6393dfca73e62c17f2613d04,12,46,25,1.5,3,0,2,0,0,0,0,1,0,4,2,1,5,511
280t,Fabian Moreau,6393e199c7099552f747e42f,16,46,13,0,0,0,60,7,1,0,0,1,2,0,0,0,0,736
280t,Eli Apple,639638ba40970877a4310ccf,10,46,9,0.5,0,0,66,9,1,0,0,0,0,1,0,0,1,551
290t,Xavien Howard,639638b040970877a431086b,13,45,9,0,0,0,62,12,1,0,0,1,3,1,1,0,1,741
290t,A.J. Terrell,6393dee2ffee7578cffb5372,17,45,11,0,0,0,81,11,0,0,0,4,0,0,0,0,0,1062
290t,Will Anderson Jr.,6526d3775906546d2e988c00,15,45,16,7,48,0,2,1,0,0,0,10,12,22,15,10,32,624
290t,Oren Burks,6393e0c773e62c17f261647e,15,45,17,1,7,0,22,1,1,0,0,3,8,1,0,2,3,323
290t,Taylor Rapp,6393e015c7099552f7475eab,16,45,17,0.5,3,0,18,2,1,0,0,1,4,1,0,0,1,420
290t,Tre Herndon,6393e0c773e62c17f26164bf,16,45,15,0,0,1,62,9,0,0,0,1,18,3,2,3,5,479
290t,Jordan Davis,63910517219d1455f3dfe84b,17,45,27,2.5,14.5,1,1,1,0,0,0,2,1,5,1,5,10,513
297t,Jonathan Bullard,6396389674bd36db118b3a05,17,44,20,2,13,1,0,0,0,0,0,3,1,2,0,1,3,640
297t,Jeffery Simmons,6393dfd2c7099552f7473855,12,44,14,5.5,37,1,0,1,0,0,0,10,1,11,5,6,17,654
297t,Rashan Gary,6393dff973e62c17f2614435,17,44,21,9,47.5,2,1,2,0,0,0,7,57,22,10,10,30,585
297t,Jalen Mills,6396389674bd36db118b3ad4,17,44,19,0,0,1,30,1,0,0,0,1,10,1,1,2,3,458
297t,Isaiah Simmons,6393dee2ffee7578cffb534c,17,44,17,1,10,1,27,3,1,1,0,2,54,1,0,4,5,378
297t,Javon Hargrave,6526d3a05906546d2e98997f,16,44,19,7,46.5,0,1,2,0,0,0,8,0,14,5,1,14,631
297t,Kenny Clark,639638d5071a18e16bac0224,17,44,22,7.5,48.5,2,0,3,0,0,0,9,0,16,7,9,25,802
297t,Jeff Okudah,6393decb4e48fdec9c1973f6,13,44,10,0,0,0,58,3,0,0,0,1,0,0,0,0,0,593
305t,Shy Tuttle,6393dfcaffee7578cffb6dae,17,43,24,0.5,0,0,0,5,0,0,0,1,0,1,0,0,1,545
305t,Trey Hendrickson,6393e16ac7099552f747d5ec,17,43,15,17.5,121.5,3,2,3,0,0,0,16,3,25,7,8,35,741
305t,Larry Ogunjobi,6393e16a6dadddc838244ebd,17,43,22,3,16,1,5,2,0,0,0,3,0,8,5,3,11,760
305t,Vita Vea,6393e10a73e62c17f261860f,15,43,15,5.5,31.5,2,2,0,0,0,0,8,0,9,3,4,13,603
305t,Jaylon Jones,6526d36d5906546d2e988780,17,43,11,0,0,0,62,5,0,0,0,1,0,0,0,0,0,787
305t,Joe Tryon-Shoyinka,6393deee73e62c17f26117e6,17,43,17,5,39,1,8,1,0,0,0,7,17,7,4,4,13,574
305t,Jaelan Phillips,6393ddcd73e62c17f260ea6d,8,43,15,6.5,36.5,0,4,2,1,0,0,7,8,11,4,6,17,366
305t,Kei'Trel Clark,6526d3a32fa16ce9e61613b8,14,43,6,0,0,0,41,4,0,0,0,2,1,0,0,0,0,464
305t,Josh Sweat,6393e0fbc7099552f747b963,17,43,13,6.5,49.5,2,4,1,0,0,0,7,15,23,16,14,37,823
305t,Jordan Howden,6526d39c5906546d2e98961c,16,43,20,1,12,1,27,5,0,0,0,0,12,1,1,0,2,567
305t,Jonathan Harris,6526d35114f02fc45f540ec6,17,43,17,1,1,0,1,0,0,0,0,4,0,4,2,0,3,528
305t,Cameron Jordan,6396551357b9fbc69ebbd759,17,43,23,2,8,0,5,3,0,0,0,3,2,6,3,12,18,766
305t,Marcus Peters,6396395b40970877a43149f6,12,43,15,0,0,0,65,5,1,1,0,1,1,0,0,0,0,731
305t,Jadeveon Clowney,63965361926e4df2104a4b7d,17,43,19,9.5,51,2,2,5,0,0,0,9,7,19,9,4,23,648
319t,Michael Pierce,639644201553308e4e3d3455,17,42,18,1,22,1,1,2,0,0,0,2,1,3,2,1,4,640
319t,Anthony Walker Jr.,6393e1776dadddc8382454d7,12,42,21,0,0,1,21,4,0,0,0,1,25,2,2,0,2,454
319t,Milton Williams,6393dd9d73e62c17f260c46f,16,42,21,0.5,3,1,0,1,0,0,0,3,0,7,6,6,13,490
319t,Roy Lopez,6393ddd44e48fdec9c19543f,14,42,20,0,0,0,0,0,0,0,0,2,0,1,1,4,5,393
319t,Greg Rousseau,6393dee66dadddc83823d71f,16,42,12,5,33.5,1,4,4,0,0,0,12,0,18,12,7,25,581
319t,Patrick Peterson,639654e0215be9feb896c93a,17,42,8,0,0,0,64,11,2,0,0,0,6,0,0,0,0,1091
319t,Joey Porter Jr.,6526d38d14f02fc45f541805,17,42,11,0,0,0,63,10,1,0,0,1,1,0,0,0,0,803
319t,Bryan Cook,6391054863b0801348bad13c,12,42,16,0,0,0,24,2,1,0,0,1,0,0,0,0,0,591
319t,Myles Garrett,6393e159c7099552f747cef3,16,42,9,14,101.5,4,1,3,0,0,0,17,0,30,16,6,37,803
319t,Carrington Valentine,6526d3cba78ccf43a2e5812e,17,42,11,0,0,0,59,9,0,0,0,0,0,0,0,0,0,689
319t,Julius Brents,6526d36c5906546d2e988720,9,42,13,0,0,1,52,6,1,0,0,0,0,0,0,0,0,497
330t,Kwon Alexander,6396392174bd36db118b4bd3,9,41,9,1,3,1,26,1,1,0,0,5,28,2,1,0,2,359
330t,Maliek Collins,639638b4071a18e16babefd3,16,41,22,5,39,0,0,1,0,0,0,8,0,18,10,11,28,692
330t,Zaven Collins,6393ddc4ffee7578cffb2969,17,41,14,3.5,30.5,0,9,3,1,0,0,6,22,6,2,6,12,635
330t,Ambry Thomas,6393deca6dadddc83823cafa,15,41,8,0,0,1,57,7,1,0,0,0,0,0,0,0,0,477
330t,Terrell Edmunds,6393e1014e48fdec9c19eaa2,16,41,14,2.5,11,1,30,2,1,0,0,2,15,2,0,1,4,471
330t,Mekhi Blackmon,6526d3cb2fa16ce9e61620dc,15,41,7,0,0,0,52,8,1,0,0,3,0,0,0,0,0,432
330t,Grover Stewart,6526d36e5906546d2e98885c,11,41,18,0.5,2,0,2,0,0,0,0,5,0,8,4,1,6,445
330t,Dennis Gardeck,6526d3a22fa16ce9e6161335,17,41,10,6,52,1,13,4,0,0,0,7,31,12,6,8,20,509
330t,Dee Alford,6526d3985906546d2e989302,16,41,16,0,0,0,62,6,0,0,0,2,11,0,0,2,2,569
339t,BJ Ojulari,6526d3a32fa16ce9e616140b,17,40,17,4,28,0,8,1,0,0,0,5,13,6,2,2,8,409
339t,Malcolm Koonce,6393dde273e62c17f260f554,17,40,11,8,52,3,2,0,0,0,0,9,3,17,8,7,23,502
339t,Andrew Wingard,6393dfd54e48fdec9c198758,17,40,10,0,0,1,18,2,1,0,0,1,3,1,1,0,1,328
339t,John Johnson III,6393e18ec7099552f747e1db,17,40,18,0,0,0,26,6,2,0,0,0,5,0,0,1,1,513
339t,Quan Martin,6526d3b114f02fc45f5427e4,16,40,18,1,0,0,30,4,2,0,0,1,14,1,0,0,1,363
344t,Shaquill Griffin,6393e18b6dadddc838245d6d,13,39,10,0,0,0,43,5,1,0,0,0,1,0,0,0,0,458
344t,Bud Dupree,6396392074bd36db118b4bbc,16,39,22,6.5,28.5,2,6,3,0,0,0,8,33,8,3,13,24,723
344t,CJ Henderson,6393dea34e48fdec9c1966b5,12,39,8,1,8,0,37,2,0,0,0,3,4,1,0,0,1,407
344t,Derek Stingley Jr.,639105074241d1eb7fab83b2,11,39,11,0,0,0,48,13,5,0,0,1,0,0,0,0,0,679
344t,Corey Ballentine,6526d3cba78ccf43a2e58176,14,39,15,0,0,0,48,7,1,0,0,0,0,0,0,0,0,486
349t,Levi Wallace,6393e0cbc7099552f747acae,16,38,6,0,0,0,75,11,2,0,0,0,0,0,0,0,0,722
349t,Sydney Brown,6526d3b814f02fc45f542b83,14,38,13,0,0,1,24,3,1,1,0,1,6,0,0,0,0,334
349t,Lawrence Guy Sr.,63965516926e4df2104aaa63,17,38,22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,518
349t,Dorance Armstrong,6393e0e34e48fdec9c19d6e7,17,38,18,7.5,40.5,0,3,1,0,0,0,7,0,12,3,3,15,444
349t,Duke Riley,6393e1574e48fdec9c1a0454,17,38,12,0.5,0.5,1,23,1,0,0,0,0,16,2,1,1,3,391
349t,Cobie Durant,639105854241d1eb7faba34a,16,38,16,0,0,0,39,6,0,0,0,0,11,2,2,0,2,639
349t,Emmanuel Forbes Jr.,6526d3b014f02fc45f5426c4,14,38,3,0,0,0,61,11,1,0,0,2,0,0,0,0,0,481
349t,Dayo Odeyingbo,6393dd894e48fdec9c19375e,17,38,16,8,53,2,1,2,0,0,0,9,4,17,7,5,22,623
349t,Starling Thomas V,6526d3a22fa16ce9e616133d,12,38,3,0,0,0,49,5,0,0,0,1,1,0,0,0,0,472
349t,YaYa Diaby,6526d39014f02fc45f5419e6,17,38,13,7.5,48,1,8,0,0,0,0,12,21,8,2,4,14,509
349t,Haason Reddick,6393e18e6dadddc838245f2c,17,38,9,11,80,1,12,1,0,0,0,13,40,23,12,11,35,859
349t,Malcolm Roach,6393debb73e62c17f261070f,12,38,25,0,0,0,0,3,0,0,0,3,0,1,1,0,1,287
361t,Sheldon Rankins,639638cc8850e971e42c21a7,15,37,8,6,54,1,3,0,0,0,0,9,0,10,3,3,12,592
361t,Eddie Jackson,6393e15a73e62c17f261a204,12,37,5,0,0,0,30,5,1,0,0,0,1,0,0,0,0,644
361t,Anthony Nelson,6390fef5c287e03c584e4706,16,37,19,3,18,0,8,1,0,0,0,7,15,6,3,2,8,401
361t,Jack Jones,6391055c63b0801348badc5a,12,37,9,0,0,0,43,5,2,2,0,1,1,1,1,0,1,470
361t,Dane Jackson,6393dee6ffee7578cffb5604,15,37,5,0,0,1,35,5,0,0,0,0,1,0,0,0,0,457
