ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
54,Bangkok,Thailand Open,26/09/05,International,Indoor,Hard,1st Round,3,Garcia-Lopez G.,Fruttero J.P.,86,205,460,185,3,6,6,3,7,6,,,,,2,1,Completed,,,,,,,1.25,3.2,,
54,Bangkok,Thailand Open,26/09/05,International,Indoor,Hard,1st Round,3,Thomann N.,Norman D.,285,113,122,380,6,4,7,6,,,,,,,2,0,Completed,,,,,1.65,2.15,1.9,1.7,1.901,2.01
54,Bangkok,Thailand Open,26/09/05,International,Indoor,Hard,1st Round,3,Gremelmayr D.,Karanusic R.,239,156,149,264,6,2,7,5,,,,,,,2,0,Completed,,,,,,,1.75,1.85,1.704,2.32
54,Bangkok,Thailand Open,26/09/05,International,Indoor,Hard,1st Round,3,Wang Y.T.,Kim K.,102,79,410,481,6,3,7,6,,,,,,,2,0,Completed,1.8,1.9,1.83,1.93,,,1.65,1.95,1.781,2.18
54,Bangkok,Thailand Open,26/09/05,International,Indoor,Hard,1st Round,3,Soderling R.,Vik R.,41,71,865,496,4,6,6,1,6,2,,,,,2,1,Completed,1.28,3.25,1.33,3.2,1.37,2.92,1.25,3.2,1.356,3.61
54,Bangkok,Thailand Open,27/09/05,International,Indoor,Hard,1st Round,3,Ginepri R.,Udomchoke D.,21,144,1240,295,4,6,6,3,6,1,,,,,2,1,Completed,1.12,5.5,1.13,5.65,1.15,5.2,1.2,3.6,1.148,7.15
54,Bangkok,Thailand Open,27/09/05,International,Indoor,Hard,1st Round,3,Nieminen J.,Kucera K.,42,146,852,292,6,1,3,1,,,,,,,1,0,Retired,1.28,3.25,1.28,3.55,1.3,3.35,1.25,3.2,1.306,3.97
54,Bangkok,Thailand Open,27/09/05,International,Indoor,Hard,1st Round,3,Murray A.,Bastl G.,109,124,396,344,6,2,6,4,,,,,,,2,0,Completed,1.28,3.25,1.37,3,1.35,3.1,1.4,2.5,1.383,3.41
54,Bangkok,Thailand Open,27/09/05,International,Indoor,Hard,1st Round,3,Srichaphan P.,Chen T.,57,282,700,123,6,3,6,4,,,,,,,2,0,Completed,,,,,,,1.05,6,,
54,Bangkok,Thailand Open,27/09/05,International,Indoor,Hard,1st Round,3,Muller G.,Philippoussis M.,66,203,558,188,7,6,2,6,7,5,,,,,2,1,Completed,1.39,2.75,1.35,3.1,1.35,3.1,1.4,2.5,1.435,3.1
54,Bangkok,Thailand Open,28/09/05,International,Indoor,Hard,1st Round,3,Gimelstob J.,Lapentti N.,108,80,398,480,6,4,6,3,,,,,,,2,0,Completed,1.61,2.2,1.6,2.3,1.48,2.53,1.55,2.1,1.625,2.5
54,Bangkok,Thailand Open,28/09/05,International,Indoor,Hard,1st Round,3,Haas T.,Labadze I.,39,147,880,292,6,3,4,6,6,4,,,,,2,1,Completed,,,,,,,,,1.267,4.34
54,Bangkok,Thailand Open,28/09/05,International,Indoor,Hard,1st Round,3,Tursunov D.,Calatrava A.,131,186,317,219,2,6,6,3,7,5,,,,,2,1,Completed,1.16,4.5,1.2,4.4,1.2,4.25,1.25,3.2,1.2,5.5
54,Bangkok,Thailand Open,28/09/05,International,Indoor,Hard,1st Round,3,Horna L.,Minar I.,64,70,580,509,4,6,7,6,6,4,,,,,2,1,Completed,1.5,2.5,1.57,2.35,1.65,2.15,1.5,2.2,1.69,2.35
54,Bangkok,Thailand Open,28/09/05,International,Indoor,Hard,1st Round,3,Hewitt L.,Dlouhy L.,5,87,3085,458,6,3,3,6,7,5,,,,,2,1,Completed,1.03,10,1.02,12,1.05,8.5,1.05,6,1.057,14.65
54,Bangkok,Thailand Open,28/09/05,International,Indoor,Hard,1st Round,3,Federer R.,Daniel M.,1,133,6975,312,7,6,6,4,,,,,,,2,0,Completed,1,17,1.01,14,1.02,16,1.02,8,1.014,52
54,Bangkok,Thailand Open,28/09/05,International,Indoor,Hard,2nd Round,3,Ginepri R.,Thomann N.,21,285,1240,122,6,3,7,6,,,,,,,2,0,Completed,1.12,5.5,1.12,6,,,1.15,4,1.143,7.3
54,Bangkok,Thailand Open,29/09/05,International,Indoor,Hard,2nd Round,3,Murray A.,Soderling R.,109,41,396,865,7,6,7,6,,,,,,,2,0,Completed,2.1,1.66,2.25,1.62,2.1,1.7,2.1,1.55,2.45,1.645
54,Bangkok,Thailand Open,29/09/05,International,Indoor,Hard,2nd Round,3,Nieminen J.,Tursunov D.,42,131,852,317,7,6,6,4,,,,,,,2,0,Completed,1.44,2.62,1.48,2.6,1.53,2.4,1.45,2.35,1.541,2.75
54,Bangkok,Thailand Open,29/09/05,International,Indoor,Hard,2nd Round,3,Muller G.,Horna L.,66,64,558,580,6,7,7,6,6,3,,,,,2,1,Completed,1.57,2.25,1.55,2.4,1.6,2.3,1.6,2,1.617,2.52
54,Bangkok,Thailand Open,29/09/05,International,Indoor,Hard,2nd Round,3,Federer R.,Gremelmayr D.,1,239,6975,149,6,3,6,2,,,,,,,2,0,Completed,1,17,,,,,1.02,8,1.015,49.27
54,Bangkok,Thailand Open,29/09/05,International,Indoor,Hard,2nd Round,3,Srichaphan P.,Garcia-Lopez G.,57,86,700,460,7,5,6,4,,,,,,,2,0,Completed,1.28,3.5,1.25,3.85,1.25,3.85,1.25,3.2,1.282,4.25
54,Bangkok,Thailand Open,29/09/05,International,Indoor,Hard,2nd Round,3,Hewitt L.,Gimelstob J.,5,108,3085,398,6,4,5,7,7,6,,,,,2,1,Completed,1.08,7,1.08,7.25,,,1.1,5,1.105,8.5
54,Bangkok,Thailand Open,29/09/05,International,Indoor,Hard,2nd Round,3,Wang Y.T.,Haas T.,102,39,410,880,7,5,6,3,,,,,,,2,0,Completed,,,,,,,3.2,1.25,4.48,1.258
54,Bangkok,Thailand Open,30/09/05,International,Indoor,Hard,Quarterfinals,3,Murray A.,Ginepri R.,109,21,396,1240,4,6,6,4,6,3,,,,,2,1,Completed,3,1.36,3,1.37,2.75,1.42,,,3.29,1.402
54,Bangkok,Thailand Open,30/09/05,International,Indoor,Hard,Quarterfinals,3,Nieminen J.,Wang Y.T.,42,102,852,410,6,4,6,7,6,4,,,,,2,1,Completed,1.28,3.5,1.35,3.1,1.35,3.1,1.3,2.9,1.389,3.37
54,Bangkok,Thailand Open,30/09/05,International,Indoor,Hard,Quarterfinals,3,Srichaphan P.,Hewitt L.,57,5,700,3085,,,,,,,,,,,0,0,Walkover,3.75,1.25,4.1,1.22,3.9,1.25,3.6,1.2,4.27,1.28
54,Bangkok,Thailand Open,30/09/05,International,Indoor,Hard,Quarterfinals,3,Federer R.,Muller G.,1,66,6975,558,6,4,6,3,,,,,,,2,0,Completed,1.02,11,1.02,12,1.02,16,1.02,8,1.04,21
54,Bangkok,Thailand Open,01/10/05,International,Indoor,Hard,Semifinals,3,Federer R.,Nieminen J.,1,42,6975,852,6,3,6,4,,,,,,,2,0,Completed,1.02,11,1.02,12,1.04,9.25,1.03,7,1.03,27.15
54,Bangkok,Thailand Open,01/10/05,International,Indoor,Hard,Semifinals,3,Murray A.,Srichaphan P.,109,57,396,700,6,7,7,5,6,2,,,,,2,1,Completed,2.1,1.66,2.1,1.7,2.1,1.7,1.9,1.7,2.33,1.699
54,Bangkok,Thailand Open,02/10/05,International,Indoor,Hard,The Final,3,Federer R.,Murray A.,1,109,6975,396,6,3,7,5,,,,,,,2,0,Completed,1.02,11,1.01,14,1.04,9.25,1.03,7,1.039,19.5
