ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Bjorkman J.,Schalken S.,42,29,6,1,6,4,,,,,,,2,0,Completed,1.85,1.85,1.87,1.7,1.9,1.6,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Burgsmuller L.,Saulnier C.,79,145,7,6,6,2,,,,,,,2,0,Completed,2.05,1.67,1.85,1.7,1.9,1.6,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Escude N.,Nestor D.,32,150,6,1,6,2,,,,,,,2,0,Completed,1.57,2.25,1.51,2.2,1.6,1.9,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Federer R.,Portas A.,14,23,6,7,6,4,6,2,,,,,2,1,Completed,1.2,4,1.25,3.09,1.2,3.2,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Golmard J.,Corretja A.,52,9,6,0,6,2,,,,,,,2,0,Completed,1.45,2.5,1.4,2.4,1.4,2.3,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Grosjean S.,Black W.,8,155,5,7,6,3,6,1,,,,,2,1,Completed,1.42,2.6,1.35,2.7,1.4,2.3,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Haas T.,Mirnyi M.,21,51,6,4,6,4,,,,,,,2,0,Completed,1.53,2.3,1.45,2.3,1.45,2.2,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Johansson T.,Chang M.,19,37,6,2,7,5,,,,,,,2,0,Completed,1.7,2,1.6,2,1.65,1.85,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Kafelnikov Y.,Ketola T.,7,213,6,2,4,6,6,2,,,,,2,1,Completed,,,1.2,3.45,1.2,3.2,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Kiefer N.,Clement A.,27,12,6,3,6,4,,,,,,,2,0,Completed,1.48,2.45,1.5,2.2,1.45,2.2,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Larsson M.,Calatrava A.,280,47,7,6,6,4,,,,,,,2,0,Completed,1.4,2.7,1.3,2.82,1.3,2.7,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Pavel A.,Ulihrach B.,44,38,6,1,6,3,,,,,,,2,0,Completed,1.3,3.2,1.22,3.3,1.2,3.2,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Prinosil D.,Moya C.,28,22,7,6,7,6,,,,,,,2,0,Completed,1.75,1.95,1.65,1.95,1.5,2.1,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Rafter P.,Vacek D.,10,1343,6,3,6,4,,,,,,,2,0,Completed,1.08,6.25,1.08,5,1.05,5,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Santoro F.,Popp A.,33,101,6,2,6,3,,,,,,,2,0,Completed,1.9,1.8,1.8,1.75,1.9,1.6,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,1st Round,3,Schuettler R.,Lapentti N.,54,31,6,4,6,4,,,,,,,2,0,Completed,1.85,1.85,1.6,2,1.6,1.9,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,2nd Round,3,Bjorkman J.,Kiefer N.,42,27,7,6,6,7,7,6,,,,,2,1,Completed,2.25,1.57,2.1,1.55,2.1,1.5,2.1,1.667
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,2nd Round,3,Burgsmuller L.,Golmard J.,79,52,4,6,6,4,7,5,,,,,2,1,Completed,2.8,1.38,2.1,1.56,2.1,1.5,2.625,1.444
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,2nd Round,3,Escude N.,Haas T.,32,21,6,3,6,4,,,,,,,2,0,Completed,,,,,,,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,2nd Round,3,Federer R.,Prinosil D.,14,28,7,6,7,5,,,,,,,2,0,Completed,1.65,2.1,1.5,2.2,1.6,1.9,1.615,2.2
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,2nd Round,3,Johansson T.,Larsson M.,19,280,7,5,7,5,,,,,,,2,0,Completed,1.75,1.95,1.65,1.9,1.7,1.8,1.667,2.1
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,2nd Round,3,Kafelnikov Y.,Schuettler R.,7,54,6,4,6,4,,,,,,,2,0,Completed,,,,,,,,
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,2nd Round,3,Rafter P.,Pavel A.,10,44,6,3,6,3,,,,,,,2,0,Completed,1.35,3,1.3,2.8,1.25,3,1.3,3.2
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,2nd Round,3,Santoro F.,Grosjean S.,33,8,7,5,7,5,,,,,,,2,0,Completed,2.25,1.57,2.45,1.4,2.3,1.4,2.625,1.444
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,Quarterfinals,3,Johansson T.,Bjorkman J.,19,42,6,4,6,2,,,,,,,2,0,Completed,1.9,1.8,1.82,1.73,1.9,1.6,2,1.727
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,Quarterfinals,3,Kafelnikov Y.,Escude N.,7,32,6,7,7,6,7,6,,,,,2,1,Completed,1.57,2.25,1.4,2.5,1.5,2.1,1.533,2.375
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,Quarterfinals,3,Rafter P.,Federer R.,10,14,4,6,7,6,7,6,,,,,2,1,Completed,1.4,2.7,1.4,2.45,1.35,2.5,1.4,2.75
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,Quarterfinals,3,Santoro F.,Burgsmuller L.,33,79,7,6,6,4,,,,,,,2,0,Completed,1.5,2.4,1.53,2.15,1.55,2,1.571,2.25
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,Semifinals,3,Johansson T.,Kafelnikov Y.,19,7,6,3,5,7,6,2,,,,,2,1,Completed,2,1.72,2.1,1.55,2,1.55,2.25,1.571
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,Semifinals,3,Santoro F.,Rafter P.,33,10,7,5,6,4,,,,,,,2,0,Completed,3.3,1.28,3,1.27,3.2,1.2,3.5,1.25
34,Halle,Gerry Weber Open,11/06/01,International,Outdoor,Grass,The Final,3,Johansson T.,Santoro F.,19,33,6,3,6,7,6,2,,,,,2,1,Completed,1.53,2.3,1.53,2.15,1.45,2.2,1.571,2.25
