WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
3,Hobart,Moorilla Hobart International,11/01/09,International,Outdoor,Hard,1st Round,3,Bondarenko A.,Niculescu M.,34,48,1626,1166,6,4,2,6,6,2,2,1,Completed,1.53,2.37,1.58,2.29,1.533,2.375,,,1.63,2.2
3,Hobart,Moorilla Hobart International,11/01/09,International,Outdoor,Hard,1st Round,3,Benesova I.,Tanasugarn T.,41,35,1340,1508,7,5,7,5,,,2,0,Completed,1.8,1.9,1.7,2.1,1.8,1.909,,,1.75,2.03
3,Hobart,Moorilla Hobart International,11/01/09,International,Outdoor,Hard,1st Round,3,Rybarikova M.,Bondarenko K.,57,58,1058,1028,4,6,7,6,6,1,2,1,Completed,1.66,2.1,1.65,2.15,1.8,1.909,,,1.78,2
3,Hobart,Moorilla Hobart International,11/01/09,International,Outdoor,Hard,1st Round,3,Kvitova P.,Peers S.,49,468,1164,82,6,0,6,0,,,2,0,Completed,1.07,7.5,1.07,7.19,1.1,6.5,,,1.12,6
3,Hobart,Moorilla Hobart International,11/01/09,International,Outdoor,Hard,1st Round,3,Pironkova T.,Schnyder P.,43,15,1216,3050,6,2,6,4,,,2,0,Completed,3,1.36,2.8,1.4,3,1.364,,,2.85,1.4
3,Hobart,Moorilla Hobart International,11/01/09,International,Outdoor,Hard,1st Round,3,Radwanska U.,Wozniak A.,127,33,514,1652,3,6,7,6,7,5,2,1,Completed,2.5,1.5,2.45,1.5,2.75,1.4,2.5,1.5,2.6,1.47
3,Hobart,Moorilla Hobart International,11/01/09,International,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Rogowska O.,42,367,1260,120,6,3,6,1,,,2,0,Completed,1.07,7.5,1.05,8.5,1.1,6.5,1.083,7.5,1.06,8.5
3,Hobart,Moorilla Hobart International,11/01/09,International,Outdoor,Hard,1st Round,3,Razzano V.,Camerin M.E.,62,102,996,664,6,1,6,2,,,2,0,Completed,1.57,2.25,1.65,2.15,1.615,2.2,1.533,2.375,1.6,2.28
3,Hobart,Moorilla Hobart International,12/01/09,International,Outdoor,Hard,1st Round,3,Zheng J.,Erakovic M.,24,68,2078,926,6,1,4,6,6,1,2,1,Completed,1.44,2.62,1.4,2.85,1.4,2.75,1.5,2.625,1.42,2.8
3,Hobart,Moorilla Hobart International,12/01/09,International,Outdoor,Hard,1st Round,3,Czink M.,Garbin T.,100,52,690,1140,6,2,1,6,7,5,2,1,Completed,1.83,1.83,1.8,1.95,1.833,1.833,2,1.727,1.85,1.92
3,Hobart,Moorilla Hobart International,12/01/09,International,Outdoor,Hard,1st Round,3,Govortsova O.,Moore J.,45,136,1190,467,6,0,6,3,,,2,0,Completed,1.16,4.5,1.17,4.67,1.2,4.333,1.167,4.5,1.2,4.3
3,Hobart,Moorilla Hobart International,12/01/09,International,Outdoor,Hard,1st Round,3,Keothavong A.,Szavay A.,53,25,1130,2058,6,3,7,5,,,2,0,Completed,1.83,1.83,1.85,1.85,1.909,1.8,1.833,1.833,1.8,1.95
3,Hobart,Moorilla Hobart International,12/01/09,International,Outdoor,Hard,1st Round,3,Santangelo M.,Vaidisova N.,131,51,494,1140,6,1,6,1,,,2,0,Completed,3,1.36,3.1,1.35,3,1.364,3,1.364,3,1.37
3,Hobart,Moorilla Hobart International,12/01/09,International,Outdoor,Hard,1st Round,3,Suarez Navarro C.,Chakvetadze A.,44,18,1198,2724,7,6,1,6,7,5,2,1,Completed,3.5,1.28,3.35,1.3,3.5,1.286,3.5,1.25,3.4,1.3
3,Hobart,Moorilla Hobart International,12/01/09,International,Outdoor,Hard,1st Round,3,Dulko G.,Voegele S.,50,126,1162,516,6,2,6,3,,,2,0,Completed,1.4,2.75,1.45,2.65,1.444,2.625,1.444,2.625,1.46,2.65
3,Hobart,Moorilla Hobart International,12/01/09,International,Outdoor,Hard,1st Round,3,Pennetta F.,Peer S.,13,40,3240,1376,6,2,7,6,,,2,0,Completed,1.36,3,1.42,2.75,1.444,2.625,1.444,2.75,1.44,2.7
3,Hobart,Moorilla Hobart International,13/01/09,International,Outdoor,Hard,2nd Round,3,Pavlyuchenkova A.,Suarez Navarro C.,42,44,1260,1198,6,4,6,1,,,2,0,Completed,1.38,2.87,1.4,2.85,1.364,3,1.4,2.75,1.43,2.75
3,Hobart,Moorilla Hobart International,13/01/09,International,Outdoor,Hard,2nd Round,3,Dulko G.,Zheng J.,50,24,1162,2078,6,3,6,3,,,2,0,Completed,2.5,1.5,2.35,1.55,2.25,1.571,2.25,1.571,2.46,1.52
3,Hobart,Moorilla Hobart International,13/01/09,International,Outdoor,Hard,2nd Round,3,Razzano V.,Keothavong A.,62,53,996,1130,4,6,6,0,7,5,2,1,Completed,1.83,1.83,1.87,1.87,1.909,1.8,1.8,1.909,1.88,1.88
3,Hobart,Moorilla Hobart International,13/01/09,International,Outdoor,Hard,2nd Round,3,Benesova I.,Santangelo M.,41,131,1340,494,6,3,6,1,,,2,0,Completed,1.66,2.1,1.7,2.05,1.667,2.1,1.667,2.1,1.68,2.13
3,Hobart,Moorilla Hobart International,13/01/09,International,Outdoor,Hard,2nd Round,3,Kvitova P.,Bondarenko A.,49,34,1164,1626,6,2,6,1,,,2,0,Completed,1.61,2.2,1.65,2.15,1.667,2.1,1.667,2.1,1.7,2.1
3,Hobart,Moorilla Hobart International,13/01/09,International,Outdoor,Hard,2nd Round,3,Rybarikova M.,Pennetta F.,57,13,1058,3240,7,5,6,3,,,2,0,Completed,3.75,1.25,3.46,1.28,3.5,1.286,3.75,1.222,3.7,1.26
3,Hobart,Moorilla Hobart International,13/01/09,International,Outdoor,Hard,2nd Round,3,Czink M.,Radwanska U.,100,127,690,514,4,2,,,,,0,0,Retired,1.61,2.2,1.65,2.15,1.667,2.1,1.727,2,1.67,2.15
3,Hobart,Moorilla Hobart International,13/01/09,International,Outdoor,Hard,2nd Round,3,Pironkova T.,Govortsova O.,43,45,1216,1190,6,1,6,2,,,2,0,Completed,1.44,2.62,1.55,2.35,1.533,2.375,1.533,2.375,1.52,2.46
3,Hobart,Moorilla Hobart International,14/01/09,International,Outdoor,Hard,Quarterfinals,3,Rybarikova M.,Czink M.,57,100,1058,690,6,0,1,6,7,6,2,1,Completed,1.57,2.25,1.6,2.3,1.571,2.25,1.615,2.2,1.64,2.2
3,Hobart,Moorilla Hobart International,14/01/09,International,Outdoor,Hard,Quarterfinals,3,Benesova I.,Dulko G.,41,50,1340,1162,6,4,6,4,,,2,0,Completed,2.37,1.53,2.3,1.6,2.2,1.615,2.25,1.571,2.38,1.56
3,Hobart,Moorilla Hobart International,14/01/09,International,Outdoor,Hard,Quarterfinals,3,Razzano V.,Pironkova T.,62,43,996,1216,6,4,6,1,,,2,0,Completed,2.25,1.57,2.05,1.75,2.2,1.615,2,1.727,2.15,1.67
3,Hobart,Moorilla Hobart International,14/01/09,International,Outdoor,Hard,Quarterfinals,3,Kvitova P.,Pavlyuchenkova A.,49,42,1164,1260,1,6,7,5,6,3,2,1,Completed,1.66,2.1,1.7,2.08,1.833,1.833,1.667,2.2,1.75,2.03
3,Hobart,Moorilla Hobart International,15/01/09,International,Outdoor,Hard,Semifinals,3,Benesova I.,Rybarikova M.,41,57,1340,1058,6,1,6,3,,,2,0,Completed,1.8,1.9,1.73,2.03,1.833,1.833,1.8,2,1.82,1.94
3,Hobart,Moorilla Hobart International,15/01/09,International,Outdoor,Hard,Semifinals,3,Kvitova P.,Razzano V.,49,62,1164,996,6,4,6,2,,,2,0,Completed,1.8,1.9,1.9,1.85,1.72,2,1.8,2,1.84,1.92
3,Hobart,Moorilla Hobart International,16/01/09,International,Outdoor,Hard,The Final,3,Kvitova P.,Benesova I.,49,41,1164,1340,7,5,6,1,,,2,0,Completed,1.57,2.25,1.7,2.05,1.667,2.1,1.727,2.1,1.7,2.1
